gauge_id,num_dams,res_store_sum,n_dams,first_dam_year,last_dam_year,total_storage,reservoir_index,irrigation_frac,hydroelec_frac,drinking_frac,flood_frac,overflow_frac,navigation_frac,tailing_frac,pop_density_2000,pop_density_2005,pop_density_2010,pop_density_2015,pop_density_2020,urban_frac_1985,urban_frac_1995,urban_frac_2005,crops_frac_1985,crops_frac_1995,crops_frac_2005
12041,3,0,6,1909,1998,8706000,,1,0,0,0,0,0,0,81.35848066,92.35944729,92.95776957,101.2610276,109.4045378,0,0,0,0.236826461,0.240361023,0.241171702
12042,0,0,4,1978,2001,8072000,,1,0,0,0,0,0,0,58.86615424,56.45370584,65.23168994,75.45104373,81.77283434,0,0,0,0.140147145,0.147144576,0.23420305
12043,3,0,18,1912,1986,57077000,0.034005359,0.85,0,0,0.05,0.05,0,0,402.5757914,429.8264356,449.3344183,485.1275243,513.6480809,0.016414389,0.022624246,0.022729498,0.654957606,0.662900446,0.6561423
12044,1,0,10,1980,1997,15452980,0.039469379,1,0,0,0,0,0,0,223.07419,259.2520333,288.5929326,329.4617116,374.1847534,0.002394206,0.002394206,0.002400147,0.212365512,0.280680596,0.280484545
12045,1,0,1,1987,1987,538745000,,0.25,0.25,0,0.25,0,0,0,148.233926,162.2425555,183.0426579,205.0605616,228.5247754,0.001631288,0.001631288,0.001596872,0.022831145,0.022831145,0.030085901
12046,30,0,86,1909,2003,4135626000,0.270178509,0.884210526,0.021052632,0,0.052631579,0.010526316,0,0,164.4901542,177.2070582,191.0670383,205.6460023,221.2175193,0.003045413,0.004660961,0.004727516,0.517050633,0.52455096,0.546379709
12047,2,0,9,1979,2010,175836000,,0.9,0,0,0.1,0,0,0,218.582273,243.0957431,270.4410242,297.8807145,331.9051265,0.002476448,0.002476448,0.002464903,0.491978965,0.48725986,0.396722315
12048,1,0,11,1956,2004,31126000,,0.916666667,0,0,0,0.083333333,0,0,220.7116519,226.6161448,246.0757777,264.1738871,271.1106643,0.006534716,0.011739449,0.011781338,0.714661221,0.515876008,0.62562572
12049,2,0,12,1967,2004,129183000,,0.923076923,0.076923077,0,0,0,0,0,194.9298786,214.1641693,221.8521379,231.4849399,252.5779376,0.003834968,0.003909368,0.003882313,0.238532296,0.257828881,0.259553602
12050,7,0,33,1956,2004,2484925000,,0.804878049,0.048780488,0.024390244,0,0.024390244,0.024390244,0.024390244,136.4724222,142.7198678,153.7820157,161.0274631,174.263433,0.002087504,0.002906069,0.002901138,0.235695665,0.213009261,0.270247969
12051,0,0,4,1983,2001,20375714,,1,0,0,0,0,0,0,100.5284022,115.1200216,132.2674662,138.8012485,148.4681593,0.001829414,0.001829414,0.001913849,0.883297449,0.855546643,0.855757729
12052,1,0,4,1980,1990,277532000,,0.8,0,0,0,0,0,0,94.40692299,103.0687909,124.7912076,135.1455657,149.5948103,0,0,0,0.439227673,0.448891252,0.373652035
13001,5,5804.9,4,1885,2005,55147000,,0.8,0.2,0,0,0,0,0,158.9210798,173.6000687,210.9307234,226.479083,244.6242087,0,0,0,0.655231463,0.655231463,0.65506022
13002,8,2208.493,17,1969,2007,36013000,,1,0,0,0,0,0,0,273.8886923,291.1605509,301.6931672,324.3847986,351.9614141,0.006678411,0.008091726,0.008032009,0.720442308,0.727389448,0.772227365
13003,114,90853.44,165,1955,2015,3693967770,,0.94,0.02,0,0.013333333,0,0,0,222.4367567,236.8919139,252.5107257,268.7554659,286.8015532,0.004180717,0.005599793,0.006067102,0.577944797,0.567586499,0.590663054
13004,17,0,41,1966,2014,1106655000,0.227719598,0.951219512,0,0,0.024390244,0,0,0,113.4674036,122.4057218,129.5027898,138.4183884,149.3385778,0.00096281,0.000641873,0.000969404,0.284727924,0.254633522,0.253338785
13005,66,19552.17,89,1884,2012,463291560,,0.964285714,0.011904762,0,0,0,0,0,269.7749593,296.3278728,319.8915568,353.6746489,387.7152367,0.003734468,0.004516048,0.004881166,0.664679438,0.554797303,0.687160412
13006,12,0,32,1966,2013,990567000,,0.939393939,0,0,0.03030303,0,0,0,96.95706852,104.1735666,111.6014257,116.0977269,124.0385458,6.45E-05,6.45E-05,6.45E-05,0.262909966,0.230880474,0.224278238
13007,345,7538681.113,447,1873,2015,13709887119,,0.956834532,0.016786571,0,0.004796163,0,0,0.002398082,240.9506557,260.8039331,282.3344282,305.2272323,330.7610783,0.004175787,0.005222375,0.005575483,0.576632681,0.582266887,0.618425194
13008,269,0,372,1873,2015,5778397249,0.656123655,0.956521739,0.014492754,0,0.005797101,0,0,0,244.7423009,263.4364521,282.7872309,304.2077269,328.0908767,0.004508196,0.00578795,0.006190223,0.595499933,0.590747296,0.63047435
13009,35,0,38,1884,2011,267525370,,0.945945946,0,0,0,0,0,0,297.3183437,325.1706986,349.8072953,396.5621058,439.4034868,0.004203458,0.005580155,0.006067825,0.635112682,0.426079132,0.633666934
13010,44,0,52,1970,2015,502452000,0.439303535,0.893617021,0.042553191,0,0.021276596,0,0,0,286.3741049,301.8398762,317.9121033,340.3981187,359.5943079,0.0048008,0.009772273,0.010910908,0.73031282,0.721663334,0.770453991
13011,110,0,160,1966,2015,3598343770,,0.938356164,0.020547945,0,0.01369863,0,0,0,217.7655471,231.865517,247.3101649,262.5352856,280.3622322,0.00373698,0.005173484,0.0056472,0.575800034,0.565314524,0.588836065
13012,9,0,15,1974,2006,183249000,,0.769230769,0.076923077,0,0.076923077,0,0,0,326.8946118,344.9277921,366.0831497,382.8467462,405.791771,0.003028998,0.012930535,0.01502902,0.752853664,0.755744603,0.763757503
13013,16,0,15,1970,2012,200961000,,1,0,0,0,0,0,0,195.1103012,215.2853785,237.3544046,254.300933,281.294678,0.001013724,0.001013724,0.001003432,0.214420608,0.677640957,0.678865658
13014,17,0,39,1966,2014,1014405000,,0.948717949,0,0,0.025641026,0,0,0,101.2224831,108.4903549,117.1616931,122.033164,131.0214849,5.41E-05,5.41E-05,5.41E-05,0.284384211,0.252950136,0.247898736
13015,2,0,2,1994,2009,8794000,,1,0,0,0,0,0,0,234.7409056,249.2270984,269.8386623,285.605404,297.319312,0.004000246,0.004000246,0.004000246,0.585266786,0.559080559,0.541417933
13016,296,0,399,1873,2015,5950991249,,0.956873315,0.016172507,0,0.005390836,0,0,0,240.8379708,259.6594216,279.5121163,300.5261356,324.3127675,0.004380835,0.005580025,0.005970856,0.586862977,0.59265052,0.630454909
13017,221,0,309,1884,2015,4716739600,,0.954385965,0.01754386,0,0.007017544,0,0,0,244.7887544,262.6994823,281.4030207,301.9121018,324.8695844,0.004306332,0.005759987,0.006208637,0.616585265,0.58655957,0.627769419
13018,7,0,9,1972,2012,87959000,,1,0,0,0,0,0,0,180.9443542,207.3864357,234.0878866,245.9019861,272.5471538,0.000803127,0.000803127,0.000792418,0.481212186,0.481212186,0.489960914
13019,8,0,9,1973,2009,54354000,,1,0,0,0,0,0,0,157.6684153,184.8488144,228.1622277,228.1618032,239.0255585,0.000693281,0.000693281,0.000693281,0.203500621,0.687014928,0.698323519
13020,4,0,4,1971,1983,39018000,,1,0,0,0,0,0,0,154.463902,169.5923703,184.54813,218.7814693,253.0224227,0.002155202,0.002155202,0.002196384,0.350858649,0.345051958,0.344818592
13021,346,86,448,1873,2015,13740887119,,0.954545455,0.016746411,0,0.004784689,0,0,0.002392344,246.946435,267.9404775,290.3110219,314.1971122,341.0836413,0.004581378,0.005708134,0.006049144,0.577834891,0.58335598,0.619387746
13022,4,0,7,1967,1994,254676000,,1,0,0,0,0,0,0,260.3437506,268.0146705,293.5266835,303.3943713,321.1329803,0.004198054,0.004198054,0.00415882,0.899491918,0.899491918,0.895764674
13023,0,0,16,1966,1999,42559000,,0.941176471,0,0,0.058823529,0,0,0,152.105852,168.1750105,183.7826828,188.3458038,196.9823358,0,0,0,0.630745727,0.477857686,0.453460445
13024,340,0,442,1873,2015,13608891119,,0.95631068,0.016990291,0,0.004854369,0,0,0.002427184,240.697856,260.1460102,281.187235,303.3597751,328.2596602,0.004227149,0.005287519,0.005653027,0.581028763,0.586699309,0.62151173
13025,76,0,97,1970,2015,931944000,0.516570727,0.91954023,0.034482759,0,0.011494253,0,0,0,266.0679421,281.6617274,298.8041736,316.6382308,336.8835523,0.005295087,0.008118967,0.008814344,0.723799976,0.719982254,0.763262641
14001,8,2371.54,10,1916,2005,504834000,,0.666666667,0.166666667,0,0,0.083333333,0,0,472.9794992,525.9710978,582.30299,662.9235922,737.6243251,0.001588667,0.011070073,0.013620035,0.334712876,0.329744498,0.365818366
14002,3,672.68,6,1976,2015,221595499,,0.75,0.125,0,0,0,0,0,173.6499418,173.124649,173.7167542,169.5492608,169.0871486,0,0,0,0.345407288,0.343924424,0.345957114
14003,14,6801.833,13,1954,2012,1089009615,0.298841667,0.692307692,0.076923077,0,0,0,0,0,159.7260162,177.9802892,205.0545001,235.0896778,277.2232251,0.000463397,0.000559937,0.00143846,0.438952338,0.452950774,0.462141471
14004,1,418,2,1969,2000,3401000,,1,0,0,0,0,0,0,182.5970633,192.8118078,211.5092125,230.1138713,247.2067707,0.000607192,0.000607192,0.00063303,0.265795066,0.270471737,0.290405721
14005,0,0,0,,,0,,,,,,,,,61.41737208,62.33505994,64.42870986,72.19648549,75.06478646,0,0,0.000820345,0.039106836,0.041871285,0.041725196
14006,14,17595.024,18,1976,2010,642558000,,0.818181818,0.090909091,0,0,0,0,0,147.6647433,163.0175807,183.6041924,210.9044524,236.5344364,0.00011618,0.000158428,0.000153147,0.306050348,0.339209235,0.343909253
14007,7,7194.14,5,1984,2003,127335500,,0.75,0,0,0,0,0,0,121.7933493,137.2258997,149.8617405,173.4333669,193.2086984,0.002302632,0.005047641,0.005047641,0.209108439,0.207066697,0.207928766
14008,0,0,0,,,0,0,,,,,,,,152.5798007,164.2361089,174.7569708,189.5386213,207.036647,0.000546935,0.000546935,0.000535658,0.255959899,0.27921309,0.28343633
14009,2,1994.9927,2,15,15,13551818.6,,0.5,0,0,0,0,0,0,168.3097949,190.2096025,207.0961147,254.532198,260.8122232,0,0,0.001819652,0.370265534,0.420777733,0.444669093
14010,4,1670,7,1964,2010,3035073000,,0.777777778,0.222222222,0,0,0,0,0,206.6328095,200.98739,186.571331,204.7298848,207.4724109,0.003947006,0.008001101,0.00821528,0.181302206,0.158951137,0.161658966
14011,5,1104.72,6,1971,1989,16134000,,0.555555556,0,0,0,0.111111111,0,0,142.3616258,163.5955292,175.1834639,197.2044771,222.2592507,0.001628091,0.003300185,0.004620259,0.190640676,0.141907947,0.155878729
14012,8,0,12,1976,2007,42790000,0.039180604,1,0,0,0,0,0,0,154.8680058,162.6479154,187.3060186,203.7704305,221.6208906,0,0,0,0.27964252,0.326897496,0.327762782
14013,2,1255.47,2,1986,2001,4708000,,1,0,0,0,0,0,0,141.0660448,137.4920009,134.8606119,132.1535943,129.8916315,0,0,0.000892235,0.160188893,0.157229283,0.160341226
14014,5,0,6,1976,2010,36462000,0.032809926,0.75,0.125,0,0,0,0,0,126.5631546,146.7427511,168.9362671,193.604734,219.9292551,0.000218103,0.000334424,0.000319884,0.487953471,0.526179571,0.546143221
14015,2,145159,2,1973,2000,150033000,,0.666666667,0.333333333,0,0,0,0,0,125.1794978,153.5448118,171.7812217,170.489067,177.0603582,0,0,0,0.124372647,0.124372647,0.125313676
14016,14,0,18,1976,2010,642558000,,0.818181818,0.090909091,0,0,0,0,0,184.5575279,216.609577,259.5617714,308.7112528,356.1630484,0.003833232,0.003868973,0.004226384,0.309620608,0.340889596,0.349530005
14017,14,0,18,1976,2010,642558000,,0.818181818,0.090909091,0,0,0,0,0,225.0949554,266.8321554,315.1673384,371.5827062,432.4338459,0.008212608,0.008246685,0.008357436,0.313591269,0.343404569,0.358517812
15001,0,0,0,,,0,0,,,,,,,,238.7918312,242.4456477,250.9811208,260.0455665,243.5919894,0.00328131,0.024292726,0.059160095,0.174364418,0.155683009,0.180251475
15002,0,0,0,,,0,0,,,,,,,,292.763665,297.4937811,329.9373114,300.3980759,276.7909188,0.003078045,0.003078045,0.002956543,0.085172735,0.085172735,0.085334737
15003,4,4909,0,,,0,,,,,,,,,206.0801242,246.8208084,280.7822554,302.8702787,330.9377747,0.004508519,0.00578768,0.00576671,0.155019659,0.162034076,0.087454784
15004,0,0,5,1962,2007,337630000,0.952738386,0.3,0.4,0,0.1,0,0.1,0,664.8177491,649.9123149,663.7791762,649.212202,652.6740081,0.000510055,0.014900904,0.038436316,0.019673565,0.026486447,0.031696298
15005,7,72981,0,,,0,,,,,,,,,164.6496252,166.9833629,172.8316043,186.5554519,199.8913027,0.003784281,0.005995489,0.006648463,0.000860738,0.000860738,0.000823638
15006,0,0,6,1957,1971,883470000,0.472948359,0.4,0.6,0,0,0,0,0,85.54822816,89.62284767,88.38920272,84.09441333,73.62725081,0,0.004430924,0.008828781,0.15309834,0.130646121,0.130778388
15007,0,0,0,,,0,0,,,,,,,,655.8707976,640.5078473,647.1937937,609.3512995,635.4949919,0.014728015,0.025317136,0.031229843,0.012058339,0.012058339,0.010087436
15008,0,0,0,,,0,0,,,,,,,,179.8830998,189.3325011,191.0921042,204.1184316,221.0936051,0.003786317,0.012243829,0.021796905,0.05252386,0.038919605,0.036180696
15009,0,0,0,,,0,0,,,,,,,,158.7978072,160.842223,173.6482611,164.0305492,162.309488,0.005153574,0.011709704,0.022897527,0.021919,0.01268823,0.011753194
15010,4,2045.28,0,,,0,0,,,,,,,,109.7983954,107.98335,105.7922184,115.2605277,116.0501849,0.001626613,0.007048658,0.009217476,0.217703851,0.119617309,0.119354952
15011,0,0,4,1988,2009,1200896037,0.622064522,0.25,0.75,0,0,0,0,0,358.3203199,370.0166863,397.9685627,382.600819,355.8515799,0,0.002192926,0.002296122,0.024122185,0.024122185,0.024122185
15012,0,0,0,,,0,0,,,,,,,,643.7281713,648.3856359,653.0606867,629.3399887,625.4234518,0.022295028,0.022376596,0.033605677,0.000829266,0.000829266,0.00303158
15013,0,0,0,,,0,0,,,,,,,,830.6066921,879.9559468,930.142553,1001.340027,1099.686859,0.002391925,0.002391925,0.002391925,0.035766167,0.035753644,0.033499474
15014,0,0,0,,,0,0,,,,,,,,514.0396968,514.4713731,521.5616714,518.5376493,521.6040111,0.008884168,0.008948546,0.014098788,0.011652423,0.011716801,0.008755412
15015,4,5743,4,1964,1971,101438000,,0.5,0,0,0.25,0,0.125,0,579.2383769,624.5965392,650.2460018,659.7992464,675.7067911,0.001759178,0.001786954,0.00269432,0.227619092,0.223998889,0.265617333
15016,11,8548,12,1956,2007,754340400,0.147644606,0.4,0.2,0,0.16,0,0.12,0,666.3022965,719.6994602,771.5767672,810.0262464,842.4517701,0.005844055,0.008129088,0.010634652,0.233714681,0.236815677,0.2072222
15017,3,33.75,4,1965,1966,101935000,0.023269902,,,,,,,,400.4536701,419.7996136,444.8037381,455.9660477,473.8569431,0.002814634,0.002741463,0.002726829,0.017458537,0.017604878,0.01684878
15018,6,1208.42,8,1906,1976,383313762.8,2.98666489,0.571428571,0.428571429,0,0,0,0,0,616.6822951,648.3106552,718.7963221,675.4942951,730.6567075,0.005868703,0.005868703,0.005612369,0.076832789,0.076832789,0.076239173
15019,9,1187.82,11,1966,2005,967473000,0.25704452,0.090909091,0.909090909,0,0,0,0,0,357.828447,349.6473108,341.3255909,337.9192296,333.3756164,0.007702477,0.013038675,0.017741049,0.004611828,0.004611828,0.004563536
15020,6,0,7,1956,2007,582030000,0.749927829,0.3125,0.3125,0,0.125,0,0.125,0,602.2759083,661.6530848,728.4660915,779.3517051,826.7089909,0.0113087,0.016079225,0.020963334,0.302509495,0.310552657,0.228573457
15021,15,4343.13,17,1895,1997,9434292000,1.349736228,0.208333333,0.666666667,0,0,0.041666667,0,0.041666667,203.6846797,199.7984247,195.2711217,193.2610396,195.8014442,0.002112237,0.002114637,0.002131439,0.004634919,0.004634919,0.004610916
15022,1,433,1,1986,1986,524000000,0.367663754,0.25,0.25,0,0,0,0.25,0,371.1758764,378.5642635,386.4015105,390.5187436,399.6149227,0.022253231,0.033147278,0.041446338,0.007972647,0.007972647,0.007442225
15023,0,0,1,1979,1979,97500000,0.025819032,1,0,0,0,0,0,0,235.1830482,248.4445971,263.6528334,234.8814433,208.2188549,0.008406328,0.01213112,0.011991789,0.022404488,0.012892798,0.014917748
15024,1,0,1,1983,1983,70872400,0.040568296,1,0,0,0,0,0,0,521.8103748,553.7417026,583.7043517,631.1976865,681.6993054,0,0,0,0.076552549,0.076541773,0.075862886
15025,0,0,0,,,0,,,,,,,,,87.9331997,81.81238167,71.43165729,82.75351623,96.86242253,0.002693972,0.016176602,0.028842103,0.050010852,0.042465176,0.033668271
15026,2,499.13,2,1976,1994,2033600000,0.41058919,0.25,0.5,0,0,0,0.25,0,580.0481953,599.3029742,614.9850696,625.3664046,631.0117358,0.022459161,0.022694159,0.03032826,0.041896909,0.040157919,0.038022788
15027,5,0,7,1906,1976,301526762.8,,0.5,0.5,0,0,0,0,0,360.3967725,380.2666992,436.6642036,402.1831365,472.2546595,0.001401694,0.001401694,0.001401694,0.018097433,0.018097433,0.017630202
15028,1,0,2,1952,1972,180477000,,0.5,0.5,0,0,0,0,0,337.6387069,331.0941036,384.3981149,318.9555097,413.5727118,0.000890571,0.000890571,0.000853464,0.02441649,0.02441649,0.02441649
15029,0,0,0,,,0,,,,,,,,,257.9372266,302.776083,304.6447684,220.4155267,198.3444604,0,0,0.004119464,0,0,0
15030,0,0,0,,,0,0,,,,,,,,288.6485781,290.4832513,290.5630686,278.9079202,277.5879745,0.03371267,0.062424271,0.065691003,0.033011808,0.030077689,0.031621962
15031,2,0,1,1895,1895,443230000,2.696234547,0.5,0.5,0,0,0,0,0,85.68725401,85.63155519,78.12292243,90.51175971,93.95211628,0,0,0,0,0,0
15032,0,0,0,,,0,0,,,,,,,,116.1292208,115.2108683,114.878448,123.5241406,128.7234757,0.006523248,0.006523248,0.006689799,0.350284525,0.341068702,0.344594032
16001,2,2627,5,1980,1982,147340000,0.222663272,1,0,0,0,0,0,0,240.4832262,253.0101075,261.8875202,282.1633006,299.429253,0.002822845,0.002822845,0.00277564,0.439745472,0.431645133,0.415897622
16002,4,304.9,7,1974,2000,228427329,,1,0,0,0,0,0,0,120.8080766,129.3191942,137.7818685,146.0588285,154.0847076,0.001290736,0.00140565,0.001588282,0.258710414,0.326451462,0.374344115
16003,1,0,1,1983,1983,670000,,1,0,0,0,0,0,0,75.01440872,84.07191689,91.16582525,96.92330676,105.4924723,0.000764973,0.000920506,0.001183962,0.209335839,0.29051815,0.303189396
16004,3,0,3,1983,1998,217560000,0.07700407,1,0,0,0,0,0,0,87.59996665,95.52229943,103.0783328,110.0282614,117.4894397,0.000470833,0.000540744,0.000657739,0.200801557,0.285227555,0.328949358
16005,0,0,1,1993,1993,2240000,,1,0,0,0,0,0,0,130.8665908,139.4157598,148.4821646,160.842705,173.7789254,0.007349957,0.00857495,0.00885168,0.286485968,0.323468206,0.342747083
16006,2,2920.99,2,,,152617000,,1,0,0,0,0,0,0,86.45834686,92.39791391,100.3282456,109.258324,115.7818477,0.000121487,0.000662654,0.00237451,0.179623392,0.229167817,0.225114584
16007,4,0,6,1974,2000,228410000,0.082560507,1,0,0,0,0,0,0,93.22213992,101.2558469,109.4676776,116.533023,123.8251007,0.000787646,0.000848907,0.00097518,0.225858034,0.303437386,0.347979376
16008,0,0,0,,,0,,,,,,,,,111.0654002,133.796739,148.4697563,155.4124988,165.3413214,0.002229025,0.00268223,0.003449902,0.411722269,0.486630472,0.489701163
16009,0,0,0,,,0,,,,,,,,,117.7683216,139.4773007,154.8880486,141.8764147,137.2934693,0,0,0,0.263115021,0.33338764,0.510752688
16010,1,210,6,1500,1978,130314000,,1,0,0,0,0,0,0,120.0933049,125.9494018,132.4979733,138.9777028,145.7054614,0.001887846,0.001887846,0.002544918,0.405084183,0.408671937,0.412983178
16011,0,0,0,,,0,,,,,,,,,101.5003606,110.897391,110.2937111,137.9496802,139.9639563,0,0,0,0.386728161,0.454119915,0.502787912
16012,11,9938.53,15,1894,2003,237814000,0.102040912,0.555555556,0,0,0.222222222,0,0.037037037,0.037037037,232.389977,245.9960887,260.7295594,277.2467489,294.5940933,0.003160898,0.003160898,0.003648603,0.432025151,0.456400535,0.465956737
16013,1,0,1,1896,1896,49750000,,0.5,0,0,0,0,0,0,91.85607463,95.00883254,100.9229035,109.724561,117.2703323,0.000893693,0.000893693,0.000905852,0.22823219,0.28552582,0.303338886
16014,5,3875,8,1908,2007,419497000,0.167823821,0.857142857,0.142857143,0,0,0,0,0,224.4014931,232.3137771,240.7186581,251.1010334,261.8554061,0.003308286,0.00379264,0.004065499,0.459702791,0.485574052,0.492208158
16015,0,0,0,,,0,,,,,,,,,107.0496398,112.2357826,118.3459306,125.4467655,131.736267,0.00061827,0.00061827,0.000640835,0.53629742,0.550061827,0.556641665
17001,0,0,0,,,0,0,,,,,,,,173.3616623,187.7767281,223.8707626,228.8966885,250.164699,0,0,0,0.147141962,0.215261436,0.253804915
17002,1,47.99,5,1997,2001,15095710,0.115233178,1,0,0,0,0,0,0,401.7965273,424.2017478,449.8092154,475.5385115,503.8861719,0.010251086,0.010251086,0.010274973,0.529348535,0.533149283,0.51979292
17003,0,0,0,,,0,0,,,,,,,,354.8484963,376.4979627,395.6694122,419.3576004,440.6753981,0.005829851,0.005829851,0.005991791,0.651062266,0.662152062,0.635824307
17004,0,0,0,,,0,,,,,,,,,415.5092713,455.1916678,523.8520788,619.0500401,709.4024435,0.030419394,0.030419394,0.030686523,0.632095632,0.632095632,0.625584346
17005,3,908.264,8,1997,2009,45513710,0.211165803,1,0,0,0,0,0,0,397.5182364,424.5935278,456.5178984,489.4046305,524.6760404,0.009322555,0.009322555,0.009414562,0.564542241,0.567062987,0.55422528
17006,2,315.54,5,1940,1996,27011000,0.04737837,0.833333333,0,0,0,0,0,0,904.2941543,1026.869339,1205.734017,1417.503827,1669.526829,0.059359515,0.066554137,0.081106542,0.515639173,0.588958664,0.481625938
17007,0,0,7,1976,2004,33724237.05,0.789358228,1,0,0,0,0,0,0,426.2218934,450.07905,474.175522,502.7314281,530.212303,0.004790597,0.007980919,0.019901172,0.245299515,0.334613212,0.525061161
17008,0,0,0,,,0,,,,,,,,,155.0512171,144.2355552,211.2396027,196.3196765,239.9218267,0,0,0,0.447955669,0.447955669,0.455743597
17009,5,5071.52,5,1923,1993,122720195.8,0.358417591,0.833333333,0,0,0,0,0,0.166666667,297.7224023,316.5913941,335.8692572,358.7403902,382.0985339,0.004887575,0.004887575,0.005001143,0.542285346,0.570191196,0.585978519
17010,0,0,0,,,0,,,,,,,,,360.8013442,396.633231,414.3186557,452.9012638,490.8722057,0.001623377,0.001623377,0.001644737,0.790178571,0.790178571,0.785543404
17011,7,12001,11,1942,2003,911266500,1.632550877,0.583333333,0.333333333,0,0,0,0,0,448.1105154,477.3929639,509.472717,542.0845836,577.8501117,0.00852953,0.014316974,0.023132928,0.135002454,0.323599841,0.358596187
17012,4,332.285,10,1922,2011,58591416.28,0.201011904,0.545454545,0,0,0,0,0,0,365.3979357,384.4559185,406.355764,428.6518419,454.5468094,0.01187945,0.012229694,0.016877637,0.347693335,0.346362408,0.340589564
17013,1,0,1,,,992000,,1,0,0,0,0,0,0,273.2450007,287.5317871,301.7046777,316.2021136,331.1912206,0.005968796,0.005968796,0.005698802,0.555898405,0.555898405,0.54311226
17014,0,0,1,1960,1960,6971000,,1,0,0,0,0,0,0,105.7700463,113.9990261,121.5565036,123.9250116,130.9724627,0.002503792,0.002503792,0.002696391,0.334400655,0.331511664,0.334111756
17015,6,2317,12,1958,2009,216136110,2.076278249,0.538461538,0.461538462,0,0,0,0,0,490.2623037,522.8583063,557.5193041,606.6828351,651.8291807,0.007740153,0.013205908,0.017747849,0.2905094,0.229129781,0.413561722
17016,0,0,0,,,0,,,,,,,,,323.9083932,337.816451,351.5260976,364.9138036,389.175142,0.005216345,0.008727346,0.015398248,0.58598609,0.511770213,0.717213937
17017,2,199.1,5,1958,1980,58742016,,1,0,0,0,0,0,0,290.7477812,308.9633307,332.7103527,365.3574585,386.3741528,0.004194936,0.004194936,0.004070773,0.498842623,0.49440823,0.492758636
17018,0,0,0,,,0,,,,,,,,,1473.540601,1676.27536,2000.292654,2395.666089,2854.952173,0.109144799,0.124068072,0.153798708,0.423734006,0.531314034,0.36368491
17019,4,0,6,1958,2004,18506430,0.031660333,0.166666667,0.833333333,0,0,0,0,0,451.0349791,478.1910774,506.3751752,539.7448285,569.5236972,0.008565373,0.011978367,0.017152671,0.25983337,0.163136739,0.348278886
17020,0,0,0,,,0,,,,,,,,,378.356724,417.8885524,475.1670558,515.438632,542.4787515,0.004337153,0.004337153,0.004388029,0.646541088,0.650496674,0.643246887
17021,1,0,1,,,992000,,1,0,0,0,0,0,0,270.5933189,286.1373231,303.3151456,321.4652446,340.4606917,0.005087042,0.005087042,0.004853014,0.576211201,0.576211201,0.564788964
17022,7,2343,12,1940,2007,333259000,1.030649478,0.705882353,0.058823529,0,0.058823529,0,0,0.117647059,588.130591,657.1406525,752.6913089,864.8163196,997.9531362,0.028910909,0.032083734,0.038578431,0.527578049,0.559911908,0.509551881
17023,4,0,10,1922,2011,58591416.28,,0.545454545,0,0,0,0,0,0,412.4365016,436.2564521,460.211102,483.2093354,514.7555013,0.014667747,0.015129851,0.02121876,0.300389799,0.298329356,0.294578153
17024,7,0,12,1940,2007,333259000,0.942509497,0.705882353,0.058823529,0,0.058823529,0,0,0.117647059,574.8157178,638.4783128,726.1523184,829.2719764,951.1120338,0.026404193,0.029153424,0.034850804,0.547617952,0.575635017,0.53060152
17025,0,0,0,,,0,,,,,,,,,215.6707086,222.7483535,247.691644,257.4445621,291.4375654,0.002446882,0.002446882,0.002683067,0.475365851,0.475365851,0.501875313
